id_client;sexe;tranche_age;enfant_conduit_accompagne;Enfants ;revenus;tranche_tarifs;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule
1122;M;[80-100];non;non;0;[200,400];Commercial;Van;yes;2;8.0;Highly Urban/ Urban;06/01/2022 03:31;complet;dev_express
1123;F;[0-20];non;non;[40K,80K];[200,400];Private;z_SUV;no;6;16.0;Highly Urban/ Urban;05/01/2022 23:57;complet;dev_integral
1124;M;[60-80];non;non;[10K,40K];[200,400];Commercial;Pickup;yes;3;8.0;Highly Urban/ Urban;05/01/2022 22:40;complet;dev_express
1125;F;[0-20];non;oui;[100K,400K];[200,400];Commercial;z_SUV;no;5;5.0;Highly Urban/ Urban;05/01/2022 18:21;complet;dev_integral
1126;F;[0-20];oui;oui;[10K,40K];[200,400];Commercial;Van;no;1;5.0;Highly Urban/ Urban;05/01/2022 16:14;complet;dev_express
1127;F;[60-80];non;non;[10K,40K];[400,600];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;05/01/2022 12:35;complet;dev_premium
1128;F;[20-40];non;non;0;[200,400];Private;z_SUV;no;2;7.0;z_Highly Rural/ Rural;05/01/2022 09:36;complet;dev_express
1129;M;[40-60];non;non;[40K,80K];[200,400];Private;Van;no;0;13.0;Highly Urban/ Urban;05/01/2022 09:29;complet;dev_premium
1130;M;[40-60];non;non;[100K,400K];[400,600];Private;Minivan;no;1;15.0;Highly Urban/ Urban;05/01/2022 05:59;complet;dev_premium
1131;M;[40-60];non;non;0;[200,400];Commercial;Sports Car;no;4;1.0;Highly Urban/ Urban;05/01/2022 05:06;complet;dev_integral
1132;F;[0-20];non;oui;[100K,400K];[200,400];Private;Pickup;yes;0;12.0;Highly Urban/ Urban;05/01/2022 05:06;complet;dev_integral
1133;M;[40-60];non;non;[10K,40K];[200,400];Private;Minivan;yes;0;1.0;z_Highly Rural/ Rural;05/01/2022 01:49;complet;dev_integral
1134;M;[60-80];non;oui;[40K,80K];[200,400];Commercial;Minivan;no;6;1.0;Highly Urban/ Urban;05/01/2022 00:48;complet;dev_integral
1135;M;[60-80];non;non;[100K,400K];[200,400];Private;z_SUV;no;3;12.0;Highly Urban/ Urban;04/01/2022 23:37;complet;dev_integral
1136;F;[20-40];non;non;[40K,80K];[400,600];Commercial;Panel Truck;no;1;1.0;Highly Urban/ Urban;04/01/2022 16:07;complet;dev_premium
1137;F;[40-60];oui;oui;[10K,40K];[200,400];Commercial;Minivan;no;6;1.0;Highly Urban/ Urban;04/01/2022 12:36;complet;dev_integral
1138;M;[60-80];non;non;[40K,80K];[200,400];Commercial;Pickup;no;3;16.0;Highly Urban/ Urban;04/01/2022 08:53;complet;dev_express
1139;M;[0-20];non;oui;[40K,80K];[200,400];Private;z_SUV;no;0;10.0;Highly Urban/ Urban;04/01/2022 05:01;complet;dev_integral
1140;F;[40-60];non;non;[10K,40K];[200,400];Commercial;z_SUV;no;3;1.0;Highly Urban/ Urban;03/01/2022 09:08;complet;dev_express
1141;M;[40-60];non;non;[40K,80K];[200,400];Commercial;Van;no;0;7.0;Highly Urban/ Urban;03/01/2022 08:30;complet;dev_integral
1142;F;[20-40];oui;oui;0;[200,400];Private;z_SUV;no;0;10.0;Highly Urban/ Urban;03/01/2022 08:13;complet;dev_express
1143;M;[60-80];non;non;[100K,400K];[400,600];Private;z_SUV;no;0;13.0;Highly Urban/ Urban;03/01/2022 06:55;complet;dev_premium
1144;F;[60-80];oui;oui;0;[200,400];Private;z_SUV;no;2;6.0;z_Highly Rural/ Rural;03/01/2022 03:03;complet;dev_integral
1145;M;[80-100];non;non;[10K,40K];[200,400];Private;z_SUV;no;1;8.0;z_Highly Rural/ Rural;03/01/2022 02:02;complet;dev_integral
1146;F;[20-40];non;oui;0;[200,400];Commercial;Panel Truck;yes;0;1.0;Highly Urban/ Urban;02/01/2022 23:38;complet;dev_integral
1147;F;[60-80];oui;oui;[10K,40K];[200,400];Private;Pickup;no;0;7.0;Highly Urban/ Urban;02/01/2022 23:14;complet;dev_integral
1148;M;[40-60];non;non;[40K,80K];[200,400];Private;z_SUV;no;0;13.0;Highly Urban/ Urban;02/01/2022 20:05;complet;dev_integral
1149;F;[60-80];oui;oui;[40K,80K];[200,400];Private;Minivan;no;6;12.0;Highly Urban/ Urban;02/01/2022 16:50;complet;dev_integral
1150;M;[60-80];non;non;[40K,80K];[200,400];Commercial;Van;yes;2;7.0;Highly Urban/ Urban;02/01/2022 13:57;complet;dev_express
1151;M;[80-100];non;non;[4000,8000];[200,400];Private;Sports Car;no;0;3.0;z_Highly Rural/ Rural;02/01/2022 10:07;complet;dev_express
1152;F;[40-60];non;non;[80K,100K];[200,400];Private;Minivan;no;1;7.0;Highly Urban/ Urban;02/01/2022 05:31;complet;dev_integral
1153;F;[60-80];oui;oui;[10K,40K];[200,400];Private;Minivan;no;0;5.0;Highly Urban/ Urban;02/01/2022 00:52;complet;dev_integral
1154;M;[20-40];non;non;0;[200,400];Private;Sports Car;no;0;16.0;Highly Urban/ Urban;01/01/2022 22:26;complet;dev_express
1155;F;[20-40];non;oui;[10K,40K];[200,400];Private;Van;no;0;1.0;Highly Urban/ Urban;01/01/2022 20:24;complet;dev_integral
1156;F;[20-40];non;oui;[10K,40K];[200,400];Private;Van;no;4;9.0;Highly Urban/ Urban;01/01/2022 10:42;complet;dev_integral
1157;M;[20-40];oui;oui;[80K,100K];[200,400];Commercial;Pickup;no;4;8.0;Highly Urban/ Urban;01/01/2022 07:42;complet;dev_integral
1158;M;[0-20];non;oui;[80K,100K];[200,400];Commercial;Pickup;yes;0;10.0;Highly Urban/ Urban;01/01/2022 05:44;complet;dev_integral
